t,v,r
735.000000,47870.000015,57909000011.247574
736.000000,47870.000015,57909000011.258385
737.000000,47870.000015,57909000011.269180
738.000000,47870.000015,57909000011.279961
739.000000,47870.000015,57909000011.290733
740.000000,47870.000015,57909000011.301498
741.000000,47870.000015,57909000011.312241
742.000000,47870.000015,57909000011.322968
743.000000,47870.000015,57909000011.333702
744.000000,47870.000015,57909000011.344414
745.000000,47870.000015,57909000011.355110
746.000000,47870.000015,57909000011.365799
747.000000,47870.000015,57909000011.376457
748.000000,47870.000015,57909000011.387138
749.000000,47870.000015,57909000011.397774
750.000000,47870.000015,57909000011.408417
751.000000,47870.000015,57909000011.419037
752.000000,47870.000015,57909000011.429657
753.000000,47870.000015,57909000011.440254
754.000000,47870.000015,57909000011.450844
755.000000,47870.000015,57909000011.461426
756.000000,47870.000015,57909000011.471985
757.000000,47870.000015,57909000011.482536
758.000000,47870.000015,57909000011.493073
759.000000,47870.000015,57909000011.503593
760.000000,47870.000015,57909000011.514107
761.000000,47870.000015,57909000011.524612
762.000000,47870.000015,57909000011.535095
763.000000,47870.000015,57909000011.545578
764.000000,47870.000015,57909000011.556046
765.000000,47870.000015,57909000011.566498
766.000000,47870.000015,57909000011.576942
767.000000,47870.000015,57909000011.587372
768.000000,47870.000015,57909000011.597786
769.000000,47870.000015,57909000011.608185
770.000000,47870.000015,57909000011.618584
771.000000,47870.000015,57909000011.628967
772.000000,47870.000015,57909000011.639320
773.000000,47870.000015,57909000011.649689
774.000000,47870.000015,57909000011.660034
775.000000,47870.000016,57909000011.670364
776.000000,47870.000016,57909000011.680679
777.000000,47870.000016,57909000011.690987
778.000000,47870.000016,57909000011.701286
779.000000,47870.000016,57909000011.711571
780.000000,47870.000016,57909000011.721840
781.000000,47870.000016,57909000011.732094
782.000000,47870.000016,57909000011.742348
783.000000,47870.000016,57909000011.752586
784.000000,47870.000016,57909000011.762794
785.000000,47870.000016,57909000011.773010
786.000000,47870.000016,57909000011.783203
787.000000,47870.000016,57909000011.793388
788.000000,47870.000016,57909000011.803558
789.000000,47870.000016,57909000011.813713
790.000000,47870.000016,57909000011.823868
791.000000,47870.000016,57909000011.834000
792.000000,47870.000016,57909000011.844124
793.000000,47870.000016,57909000011.854233
794.000000,47870.000016,57909000011.864342
795.000000,47870.000016,57909000011.874428
796.000000,47870.000016,57909000011.884499
797.000000,47870.000016,57909000011.894562
798.000000,47870.000016,57909000011.904617
799.000000,47870.000016,57909000011.914658
800.000000,47870.000016,57909000011.924675
801.000000,47870.000016,57909000011.934692
802.000000,47870.000016,57909000011.944695
803.000000,47870.000016,57909000011.954689
804.000000,47870.000016,57909000011.964661
805.000000,47870.000016,57909000011.974625
806.000000,47870.000016,57909000011.984581
807.000000,47870.000016,57909000011.994514
808.000000,47870.000016,57909000012.004448
809.000000,47870.000016,57909000012.014366
810.000000,47870.000016,57909000012.024269
811.000000,47870.000016,57909000012.034157
812.000000,47870.000016,57909000012.044044
813.000000,47870.000016,57909000012.053917
814.000000,47870.000016,57909000012.063766
815.000000,47870.000016,57909000012.073616
816.000000,47870.000016,57909000012.083443
817.000000,47870.000017,57909000012.093262
818.000000,47870.000017,57909000012.103065
819.000000,47870.000017,57909000012.112854
820.000000,47870.000017,57909000012.122635
821.000000,47870.000017,57909000012.132408
822.000000,47870.000017,57909000012.142166
823.000000,47870.000017,57909000012.151909
824.000000,47870.000017,57909000012.161644
825.000000,47870.000017,57909000012.171364
826.000000,47870.000017,57909000012.181068
827.000000,47870.000017,57909000012.190765
828.000000,47870.000017,57909000012.200447
829.000000,47870.000017,57909000012.210129
830.000000,47870.000017,57909000012.219780
831.000000,47870.000017,57909000012.229431
832.000000,47870.000017,57909000012.239067
833.000000,47870.000017,57909000012.248688
834.000000,47870.000017,57909000012.258301
835.000000,47870.000017,57909000012.267899
836.000000,47870.000017,57909000012.277481
837.000000,47870.000017,57909000012.287064
838.000000,47870.000017,57909000012.296616
839.000000,47870.000017,57909000012.306168
840.000000,47870.000017,57909000012.315704
841.000000,47870.000017,57909000012.325233
842.000000,47870.000017,57909000012.334747
843.000000,47870.000017,57909000012.344246
844.000000,47870.000017,57909000012.353737
845.000000,47870.000017,57909000012.363213
846.000000,47870.000017,57909000012.372681
847.000000,47870.000017,57909000012.382133
848.000000,47870.000017,57909000012.391571
849.000000,47870.000017,57909000012.401001
850.000000,47870.000017,57909000012.410408
851.000000,47870.000017,57909000012.419815
852.000000,47870.000017,57909000012.429207
853.000000,47870.000017,57909000012.438576
854.000000,47870.000017,57909000012.447945
855.000000,47870.000017,57909000012.457306
856.000000,47870.000017,57909000012.466644
857.000000,47870.000017,57909000012.475975
858.000000,47870.000018,57909000012.485291
859.000000,47870.000018,57909000012.494598
860.000000,47870.000018,57909000012.503891
861.000000,47870.000018,57909000012.513168
862.000000,47870.000018,57909000012.522438
863.000000,47870.000018,57909000012.531693
864.000000,47870.000018,57909000012.540939
865.000000,47870.000018,57909000012.550171
866.000000,47870.000018,57909000012.559395
867.000000,47870.000018,57909000012.568604
868.000000,47870.000018,57909000012.577797
869.000000,47870.000018,57909000012.586983
870.000000,47870.000018,57909000012.596153
871.000000,47870.000018,57909000012.605316
872.000000,47870.000018,57909000012.614464
873.000000,47870.000018,57909000012.623596
874.000000,47870.000018,57909000012.632713
875.000000,47870.000018,57909000012.641823
876.000000,47870.000018,57909000012.650925
877.000000,47870.000018,57909000012.660011
878.000000,47870.000018,57909000012.669090
879.000000,47870.000018,57909000012.678146
880.000000,47870.000018,57909000012.687187
881.000000,47870.000018,57909000012.696228
882.000000,47870.000018,57909000012.705246
883.000000,47870.000018,57909000012.714264
884.000000,47870.000018,57909000012.723259
885.000000,47870.000018,57909000012.732254
886.000000,47870.000018,57909000012.741219
887.000000,47870.000018,57909000012.750191
888.000000,47870.000018,57909000012.759132
889.000000,47870.000018,57909000012.768074
890.000000,47870.000018,57909000012.777008
891.000000,47870.000018,57909000012.785919
892.000000,47870.000018,57909000012.794823
893.000000,47870.000018,57909000012.803703
894.000000,47870.000018,57909000012.812592
895.000000,47870.000018,57909000012.821465
896.000000,47870.000018,57909000012.830307
897.000000,47870.000018,57909000012.839149
898.000000,47870.000019,57909000012.847984
899.000000,47870.000019,57909000012.856804
900.000000,47870.000019,57909000012.865608
901.000000,47870.000019,57909000012.874397
902.000000,47870.000019,57909000012.883171
903.000000,47870.000019,57909000012.891945
904.000000,47870.000019,57909000012.900703
905.000000,47870.000019,57909000012.909447
906.000000,47870.000019,57909000012.918167
907.000000,47870.000019,57909000012.926895
908.000000,47870.000019,57909000012.935600
909.000000,47870.000019,57909000012.944298
910.000000,47870.000019,57909000012.952988
911.000000,47870.000019,57909000012.961647
912.000000,47870.000019,57909000012.970306
913.000000,47870.000019,57909000012.978951
914.000000,47870.000019,57909000012.987587
915.000000,47870.000019,57909000012.996201
916.000000,47870.000019,57909000013.004807
917.000000,47870.000019,57909000013.013412
918.000000,47870.000019,57909000013.021996
919.000000,47870.000019,57909000013.030563
920.000000,47870.000019,57909000013.039124
921.000000,47870.000019,57909000013.047676
922.000000,47870.000019,57909000013.056213
923.000000,47870.000019,57909000013.064728
924.000000,47870.000019,57909000013.073250
925.000000,47870.000019,57909000013.081741
926.000000,47870.000019,57909000013.090233
927.000000,47870.000019,57909000013.098701
928.000000,47870.000019,57909000013.107170
929.000000,47870.000019,57909000013.115616
930.000000,47870.000019,57909000013.124054
931.000000,47870.000019,57909000013.132484
932.000000,47870.000019,57909000013.140892
933.000000,47870.000019,57909000013.149292
934.000000,47870.000019,57909000013.157692
935.000000,47870.000019,57909000013.166069
936.000000,47870.000019,57909000013.174423
937.000000,47870.000019,57909000013.182785
938.000000,47870.000020,57909000013.191124
939.000000,47870.000020,57909000013.199455
940.000000,47870.000020,57909000013.207771
941.000000,47870.000020,57909000013.216080
942.000000,47870.000020,57909000013.224365
943.000000,47870.000020,57909000013.232643
944.000000,47870.000020,57909000013.240913
945.000000,47870.000020,57909000013.249168
946.000000,47870.000020,57909000013.257401
947.000000,47870.000020,57909000013.265633
948.000000,47870.000020,57909000013.273849
949.000000,47870.000020,57909000013.282059
950.000000,47870.000020,57909000013.290253
951.000000,47870.000020,57909000013.298431
952.000000,47870.000020,57909000013.306602
953.000000,47870.000020,57909000013.314758
954.000000,47870.000020,57909000013.322899
955.000000,47870.000020,57909000013.331032
956.000000,47870.000020,57909000013.339165
957.000000,47870.000020,57909000013.347267
958.000000,47870.000020,57909000013.355354
959.000000,47870.000020,57909000013.363441
960.000000,47870.000020,57909000013.371521
961.000000,47870.000020,57909000013.379578
962.000000,47870.000020,57909000013.387619
963.000000,47870.000020,57909000013.395660
964.000000,47870.000020,57909000013.403679
965.000000,47870.000020,57909000013.411697
966.000000,47870.000020,57909000013.419685
967.000000,47870.000020,57909000013.427681
968.000000,47870.000020,57909000013.435654
969.000000,47870.000020,57909000013.443619
970.000000,47870.000020,57909000013.451569
971.000000,47870.000020,57909000013.459503
972.000000,47870.000020,57909000013.467422
973.000000,47870.000020,57909000013.475349
974.000000,47870.000020,57909000013.483246
975.000000,47870.000020,57909000013.491135
976.000000,47870.000020,57909000013.499016
977.000000,47870.000020,57909000013.506874
978.000000,47870.000021,57909000013.514717
979.000000,47870.000021,57909000013.522560
980.000000,47870.000021,57909000013.530388
981.000000,47870.000021,57909000013.538208
982.000000,47870.000021,57909000013.545998
983.000000,47870.000021,57909000013.553802
984.000000,47870.000021,57909000013.561577
985.000000,47870.000021,57909000013.569344
986.000000,47870.000021,57909000013.577087
987.000000,47870.000021,57909000013.584831
988.000000,47870.000021,57909000013.592567
989.000000,47870.000021,57909000013.600281
990.000000,47870.000021,57909000013.607986
991.000000,47870.000021,57909000013.615685
992.000000,47870.000021,57909000013.623367
993.000000,47870.000021,57909000013.631035
994.000000,47870.000021,57909000013.638680
995.000000,47870.000021,57909000013.646332
996.000000,47870.000021,57909000013.653969
997.000000,47870.000021,57909000013.661583
998.000000,47870.000021,57909000013.669197
999.000000,47870.000021,57909000013.676788
1000.000000,47870.000021,57909000013.684372
1001.000000,47870.000021,57909000013.691940
1002.000000,47870.000021,57909000013.699509
1003.000000,47870.000021,57909000013.707054
1004.000000,47870.000021,57909000013.714592
1005.000000,47870.000021,57909000013.722107
1006.000000,47870.000021,57909000013.729614
1007.000000,47870.000021,57909000013.737114
1008.000000,47870.000021,57909000013.744598
1009.000000,47870.000021,57909000013.752075
1010.000000,47870.000021,57909000013.759529
1011.000000,47870.000021,57909000013.766975
1012.000000,47870.000021,57909000013.774414
1013.000000,47870.000021,57909000013.781837
1014.000000,47870.000021,57909000013.789253
1015.000000,47870.000021,57909000013.796654
1016.000000,47870.000021,57909000013.804031
1017.000000,47870.000022,57909000013.811417
1018.000000,47870.000022,57909000013.818771
1019.000000,47870.000022,57909000013.826126
1020.000000,47870.000022,57909000013.833458
1021.000000,47870.000022,57909000013.840790
1022.000000,47870.000022,57909000013.848106
1023.000000,47870.000022,57909000013.855408
1024.000000,47870.000022,57909000013.862694
1025.000000,47870.000022,57909000013.869972
1026.000000,47870.000022,57909000013.877243
1027.000000,47870.000022,57909000013.884491
1028.000000,47870.000022,57909000013.891731
1029.000000,47870.000022,57909000013.898964
1030.000000,47870.000022,57909000013.906181
1031.000000,47870.000022,57909000013.913391
1032.000000,47870.000022,57909000013.920578
1033.000000,47870.000022,57909000013.927765
1034.000000,47870.000022,57909000013.934929
1035.000000,47870.000022,57909000013.942093
1036.000000,47870.000022,57909000013.949226
1037.000000,47870.000022,57909000013.956352
1038.000000,47870.000022,57909000013.963470
1039.000000,47870.000022,57909000013.970589
1040.000000,47870.000022,57909000013.977684
1041.000000,47870.000022,57909000013.984772
1042.000000,47870.000022,57909000013.991837
1043.000000,47870.000022,57909000013.998886
1044.000000,47870.000022,57909000014.005943
1045.000000,47870.000022,57909000014.012962
1046.000000,47870.000022,57909000014.019989
1047.000000,47870.000022,57909000014.026993
1048.000000,47870.000022,57909000014.033989
